index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
f2fc40d889d7d7a2376676cd3c3d40ad,2025-11-01T03:52:35Z,'hurricane climate change',www.forbes.com,en,0,How Island Nations Can Build Back Stronger After Hurricane Melissa,"Hurricane Melissa exposed the urgent need for island nations to rebuild stronger through resilient infrastructure, nature-based defenses, transparency, and smart finance.",https://www.forbes.com/sites/dianneplummer/2025/10/31/how-island-nations-can-build-back-stronger-after-hurricane-melissa/,https://imageio.forbes.com/specials-images/imageserve/6905827101bd8d2d5533fb0d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,,"TOPSHOT - An aerial view seen October 29, 2025 shows the destroyed Black River Market and surrounding buildings following the passage the previous day of Hurricane Melissa in Black River, St. Elizabe… [+5583 chars]",
523578010c1783445360441c8a1042ab,2025-11-01T10:43:16Z,'hurricane',rollingout.com,en,0,Jamaican town reduced to rubble by Hurricane Melissa,"Paradise turned to devastation The once-vibrant coastal town of Black River, Jamaica, has been transformed into what survivors are calling hell on Earth after Hurricane Melissa tore through the community with catastrophic force. The tropical paradise known fo…",https://rollingout.com/2025/11/01/hurricane-melissa-black-river-jamaica/,https://rollingout.com/wp-content/uploads/2025/11/heel.jpg,,"Paradise turned to devastation
The once-vibrant coastal town of Black River, Jamaica, has been transformed into what survivors are calling hell on Earth after Hurricane Melissa tore through the comm… [+5091 chars]",
655773bd134a249dc292201e5f66ddf5,2025-11-01T12:00:00Z,'hurricane climate change',www.wired.com,en,0,"Climate Change Made Hurricane Melissa 4 Times More Likely, Study Suggests",Unusually warm ocean temperatures fueled one of the worst hurricanes on record. New research finds climate change increased the storm’s likelihood.,https://www.wired.com/story/climate-change-made-hurricane-melissa-four-times-more-likely-study-suggests/,"https://media.wired.com/photos/6904ade560b82c8ef03c4d77/191:100/w_1280,c_limit/GettyImages-2243471161.jpg",,"This story originally appeared on Inside Climate News and is part of the Climate Desk collaboration.
Fueled by unusually warm waters, Hurricane Melissa this week turned into one of the strongest Atl… [+2836 chars]",
c6dbb10fabe2d3c14ff47ad47a62a94a,2025-11-01T13:22:58Z,'hurricane',www.forbes.com,en,0,Revisiting The Category 6 Conversation After Hurricane Melissa,Hurricane Melissa may be the strongest hurricane to make landfall in the Atlantic basin. It has also ignited discussion about the need for a Category 6 designation.,https://www.forbes.com/sites/marshallshepherd/2025/11/01/revisiting-the-category-6-conversation-after-hurricane-melissa/,https://imageio.forbes.com/specials-images/imageserve/690601e8f58f9070f4975cd6/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,,"This satellite image provided by the National Oceanographic and Atmospheric Administration shows Hurricane Melissa, Tuesday, Oct. 28, 2025. (NOAA via AP)
Associated Press
Hurricane Melissa caused c… [+9369 chars]",
44c327a29fc0d028987c1f44934f30e7,2025-11-01T14:51:15Z,'storm surge',capitalbnews.org,en,0,Jamaican Americans Mobilize for the Island’s Recovery After Hurricane Melissa,"Power lines, roads, and bridges were damaged, and more than half a million people were left without electricity.",https://capitalbnews.org/hurricane-melissa-jamaica-impact/,https://truthout.org/app/uploads/2025/10/GettyImages-2243550698.jpg,,"Honest, paywall-free news is rare. Please support our boldly independent journalism with a donation of any size.
Originally published by Capital B.
Out of many, one people. 
Kimisha Simpson says s… [+11606 chars]",
632d56486c9d288d98ea154603ef648a,2025-11-01T15:47:20Z,'hurricane',www.bbc.com,en,0,UK aid for Hurricane Melissa reaches Jamaica as Britons to be evacuated,Foreign Secretary Yvette Cooper has said the UK's first chartered flight from Jamaica to the UK will depart late on Saturday.,https://www.bbc.com/news/articles/cvg441qyv2xo,https://ichef.bbci.co.uk/news/1024/branded_news/4b43/live/c1fab510-b738-11f0-a189-69ebfa09aab9.jpg,,"Will Grant,Reporting from Kingston
A flight carrying British aid arrived in Jamaica early on Saturday to help with recovery efforts after Hurricane Melissa, as the UK plans its first chartered fligh… [+2865 chars]",
6d3b5d552927a2722d5ee7b8041d60a9,2025-11-01T16:49:54Z,'hurricane season',financialpost.com,en,0,Berkshire Hathaway’s profits rise 17% as Warren Buffett prepares to step down as CEO,"OMAHA, Neb. (AP) — The profits of Warren Buffett ‘s company improved 17% thanks to a relatively mild hurricane season and more paper investment gains this year as Berkshire Hathaway prepares for the legendary 95-year-old investor to relinquish the CEO title i…",https://financialpost.com/pmn/berkshire-hathaways-profits-rise-17-as-warren-buffett-prepares-to-step-down-as-ceo,,,"OMAHA, Neb. (AP) The profits of Warren Buffett s company improved 17% thanks to a relatively mild hurricane season and more paper investment gains this year as Berkshire Hathaway prepares for the leg… [+5042 chars]",
5c768a4a77278d785f2e7b4ac780a108,2025-11-01T16:51:00Z,'hurricane season',www.newser.com,en,0,Buffett's Berkshire Posts Surge in Profit as Succession Nears,"Berkshire Hathaway reported Saturday that it posted a 17% rise in third-quarter operating profit, adding up to $13.5 billion—a jump fueled largely by a sharp increase in insurance underwriting income helped by the relatively mild hurricane season. And operati…",https://www.newser.com/story/377926/buffetts-berkshire-posts-surge-in-profit-as-succession-nears.html,https://img2-azrcdn.newser.com/image/1643837-12-20251101115422.jpeg,,"Class A and B shares are both up 5% for the year, Berkshire reported, trailing the S&amp;P 500's 16.3% gain. The conglomerate's overall earnings, which include investment gains, reached $30.8 billion… [+1014 chars]",
8f20d2f15d9788617375934143cbaf83,2025-11-01T17:00:03Z,'hurricane',phys.org,en,0,Four urgent lessons for Jamaica from Puerto Rico's troubled hurricane recovery,"Across Jamaica, streets are littered with torn-off roofs, splintered wood and other debris left in the wake of Hurricane Melissa. Downed power lines have left communities in the dark, and many flooded and wind-damaged homes are unlivable.",https://phys.org/news/2025-10-urgent-lessons-jamaica-puerto-rico.html,https://scx2.b-cdn.net/gfx/news/hires/2023/hurricane-1.jpg,,"Across Jamaica, streets are littered with torn-off roofs, splintered wood and other debris left in the wake of Hurricane Melissa. Downed power lines have left communities in the dark, and many floode… [+9073 chars]",
dac115bdc08775e5c973ae2a0342eea9,2025-11-02T06:02:23Z,'hurricane',www.yahoo.com,en,0,Hurricane Melissa deals another heavy blow to Jamaica's farmers and fishers,The updates sent by friends and neighbors on WhatsApp confirmed what fisher Prince Davis already feared: Hurricane Melissa put a hole in the stern of his 50-...,https://www.yahoo.com/news/articles/hurricane-melissa-deals-another-heavy-060223031.html,https://s.yimg.com/ny/api/res/1.2/aNNZ9.A_qCbOsYa7.M0YPA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/ap.org/75fcf4cbbe438a125c05aa6bcbe94e60,,"The updates sent by friends and neighbors on WhatsApp confirmed what fisher Prince Davis already feared: Hurricane Melissa put a hole in the stern of his 50-foot (15-meter) fishing boat, and damaged … [+6796 chars]",
